Data,Hora,Pressao Atmosferica 1,Temperatura 1,Pressao Atmosferica 2,Temperatura 2
2024/05/10, 02:00, 956.7177,26.3384,956.2484,26.2425
2024/05/10, 02:00, 956.7141,26.3358,956.2584,26.2390
2024/05/10, 02:00, 956.7162,26.3327,956.2659,26.2388
2024/05/10, 02:00, 956.7188,26.3333,956.2684,26.2376
2024/05/10, 02:00, 956.7208,26.3351,956.2639,26.2364
2024/05/10, 02:00, 956.7161,26.3375,956.2712,26.2372
2024/05/10, 02:00, 956.7104,26.3386,956.2688,26.2358
2024/05/10, 02:00, 956.7131,26.3417,956.2696,26.2365
2024/05/10, 02:00, 956.7054,26.3391,956.2687,26.2390
2024/05/10, 02:00, 956.7179,26.3420,956.2545,26.2399
2024/05/10, 02:00, 956.7145,26.3439,956.2470,26.2413
2024/05/10, 02:01, 956.7241,26.3436,956.2551,26.2422
2024/05/10, 02:01, 956.7219,26.3408,956.2592,26.2417
2024/05/10, 02:01, 956.7277,26.3400,956.2542,26.2382
2024/05/10, 02:01, 956.7157,26.3408,956.2651,26.2390
2024/05/10, 02:01, 956.7227,26.3438,956.2576,26.2397
2024/05/10, 02:01, 956.7352,26.3453,956.2605,26.2397
2024/05/10, 02:01, 956.7230,26.3493,956.2466,26.2446
2024/05/10, 02:01, 956.7261,26.3512,956.2494,26.2464
2024/05/10, 02:01, 956.7274,26.3513,956.2537,26.2462
2024/05/10, 02:01, 956.7203,26.3507,956.2458,26.2459
2024/05/10, 02:01, 956.7180,26.3496,956.2338,26.2472
2024/05/10, 02:01, 956.7095,26.3482,956.2341,26.2454
2024/05/10, 02:02, 956.7136,26.3503,956.2424,26.2456
2024/05/10, 02:02, 956.7126,26.3515,956.2388,26.2466
2024/05/10, 02:02, 956.7147,26.3522,956.2349,26.2465
2024/05/10, 02:02, 956.7138,26.3506,956.2291,26.2484
2024/05/10, 02:02, 956.7123,26.3517,956.2310,26.2482
2024/05/10, 02:02, 956.7083,26.3522,956.2424,26.2456
2024/05/10, 02:02, 956.7037,26.3487,956.2355,26.2453
2024/05/10, 02:02, 956.7104,26.3459,956.2332,26.2455
2024/05/10, 02:02, 956.7144,26.3461,956.2175,26.2453
2024/05/10, 02:02, 956.7117,26.3468,956.2230,26.2471
2024/05/10, 02:02, 956.7061,26.3487,956.2248,26.2457
2024/05/10, 02:02, 956.7111,26.3496,956.2343,26.2465
2024/05/10, 02:03, 956.7049,26.3491,956.2294,26.2490
2024/05/10, 02:03, 956.7090,26.3502,956.2184,26.2504
2024/05/10, 02:03, 956.7224,26.3529,956.2255,26.2505
2024/05/10, 02:03, 956.7194,26.3535,956.2254,26.2489
2024/05/10, 02:03, 956.7138,26.3540,956.2392,26.2507
2024/05/10, 02:03, 956.7094,26.3524,956.2330,26.2508
2024/05/10, 02:03, 956.7185,26.3511,956.2364,26.2497
2024/05/10, 02:03, 956.7188,26.3478,956.2281,26.2493
2024/05/10, 02:03, 956.7130,26.3442,956.2171,26.2474
2024/05/10, 02:03, 956.7184,26.3457,956.2280,26.2477
2024/05/10, 02:03, 956.7139,26.3470,956.2335,26.2480
2024/05/10, 02:03, 956.7126,26.3466,956.2461,26.2490
2024/05/10, 02:04, 956.7133,26.3461,956.2518,26.2494
2024/05/10, 02:04, 956.7174,26.3469,956.2422,26.2481
2024/05/10, 02:04, 956.7213,26.3507,956.2433,26.2497
2024/05/10, 02:04, 956.7148,26.3529,956.2406,26.2513
2024/05/10, 02:04, 956.7199,26.3473,956.2399,26.2515
2024/05/10, 02:04, 956.7333,26.3435,956.2321,26.2490
2024/05/10, 02:04, 956.7302,26.3408,956.2349,26.2472
2024/05/10, 02:04, 956.7219,26.3388,956.2461,26.2474
2024/05/10, 02:04, 956.7204,26.3383,956.2528,26.2476
2024/05/10, 02:04, 956.7180,26.3372,956.2551,26.2479
2024/05/10, 02:04, 956.7245,26.3350,956.2439,26.2432
2024/05/10, 02:04, 956.7269,26.3325,956.2414,26.2418
2024/05/10, 02:05, 956.7209,26.3317,956.2470,26.2417
2024/05/10, 02:05, 956.7328,26.3311,956.2678,26.2416
2024/05/10, 02:05, 956.7316,26.3326,956.2628,26.2425
2024/05/10, 02:05, 956.7302,26.3351,956.2570,26.2414
2024/05/10, 02:05, 956.7249,26.3371,956.2597,26.2410
2024/05/10, 02:05, 956.7262,26.3402,956.2617,26.2432
2024/05/10, 02:05, 956.7266,26.3405,956.2718,26.2473
2024/05/10, 02:05, 956.7369,26.3410,956.2726,26.2474
2024/05/10, 02:05, 956.7343,26.3427,956.2698,26.2471
2024/05/10, 02:05, 956.7297,26.3430,956.2753,26.2463
2024/05/10, 02:05, 956.7253,26.3417,956.2703,26.2443
2024/05/10, 02:05, 956.7300,26.3403,956.2712,26.2426
2024/05/10, 02:06, 956.7291,26.3399,956.2836,26.2452
2024/05/10, 02:06, 956.7355,26.3365,956.2738,26.2427
2024/05/10, 02:06, 956.7285,26.3366,956.2841,26.2424
2024/05/10, 02:06, 956.7330,26.3362,956.2648,26.2411
2024/05/10, 02:06, 956.7401,26.3376,956.2684,26.2412
2024/05/10, 02:06, 956.7550,26.3390,956.2781,26.2420
2024/05/10, 02:06, 956.7410,26.3342,956.2745,26.2426
2024/05/10, 02:06, 956.7268,26.3314,956.2761,26.2424
2024/05/10, 02:06, 956.7393,26.3342,956.2742,26.2403
2024/05/10, 02:06, 956.7495,26.3376,956.2807,26.2418
2024/05/10, 02:06, 956.7587,26.3371,956.2749,26.2419
2024/05/10, 02:06, 956.7522,26.3377,956.2739,26.2422
2024/05/10, 02:07, 956.7442,26.3361,956.2673,26.2402
2024/05/10, 02:07, 956.7489,26.3343,956.2693,26.2399
2024/05/10, 02:07, 956.7453,26.3356,956.2729,26.2426
2024/05/10, 02:07, 956.7386,26.3359,956.2745,26.2433
2024/05/10, 02:07, 956.7388,26.3323,956.2877,26.2421
2024/05/10, 02:07, 956.7363,26.3332,956.2735,26.2369
2024/05/10, 02:07, 956.7488,26.3396,956.2727,26.2369
2024/05/10, 02:07, 956.7485,26.3396,956.2750,26.2354
2024/05/10, 02:07, 956.7517,26.3384,956.2678,26.2353
2024/05/10, 02:07, 956.7379,26.3394,956.2533,26.2341
2024/05/10, 02:07, 956.7485,26.3368,956.2576,26.2343
2024/05/10, 02:07, 956.7338,26.3362,956.2672,26.2356
2024/05/10, 02:08, 956.7357,26.3358,956.2736,26.2359
2024/05/10, 02:08, 956.7304,26.3352,956.2737,26.2357
2024/05/10, 02:08, 956.7344,26.3383,956.2704,26.2385
2024/05/10, 02:08, 956.7356,26.3403,956.2656,26.2368
2024/05/10, 02:08, 956.7268,26.3377,956.2701,26.2381
2024/05/10, 02:08, 956.7239,26.3337,956.2645,26.2391
2024/05/10, 02:08, 956.7385,26.3341,956.2671,26.2372
2024/05/10, 02:08, 956.7380,26.3360,956.2712,26.2355
2024/05/10, 02:08, 956.7258,26.3371,956.2681,26.2368
2024/05/10, 02:08, 956.7194,26.3349,956.2729,26.2373
2024/05/10, 02:08, 956.7369,26.3344,956.2737,26.2352
2024/05/10, 02:08, 956.7279,26.3344,956.2678,26.2358
2024/05/10, 02:09, 956.7290,26.3380,956.2673,26.2357
2024/05/10, 02:09, 956.7276,26.3369,956.2649,26.2369
2024/05/10, 02:09, 956.7274,26.3352,956.2590,26.2359
2024/05/10, 02:09, 956.7220,26.3346,956.2715,26.2384
2024/05/10, 02:09, 956.7166,26.3343,956.2667,26.2392
2024/05/10, 02:09, 956.7143,26.3350,956.2573,26.2369
2024/05/10, 02:09, 956.7180,26.3330,956.2597,26.2375
2024/05/10, 02:09, 956.7231,26.3330,956.2531,26.2377
2024/05/10, 02:09, 956.7312,26.3363,956.2537,26.2382
2024/05/10, 02:09, 956.7313,26.3326,956.2583,26.2380
2024/05/10, 02:09, 956.7307,26.3296,956.2625,26.2362
2024/05/10, 02:10, 956.7312,26.3278,956.2650,26.2361
2024/05/10, 02:10, 956.7313,26.3283,956.2747,26.2378
2024/05/10, 02:10, 956.7255,26.3300,956.2678,26.2379
2024/05/10, 02:10, 956.7184,26.3306,956.2728,26.2386
2024/05/10, 02:10, 956.7168,26.3299,956.2649,26.2385
2024/05/10, 02:10, 956.7147,26.3293,956.2612,26.2389
2024/05/10, 02:10, 956.7202,26.3280,956.2527,26.2377
2024/05/10, 02:10, 956.7242,26.3260,956.2611,26.2392
2024/05/10, 02:10, 956.7273,26.3263,956.2509,26.2362
2024/05/10, 02:10, 956.7238,26.3256,956.2541,26.2364
2024/05/10, 02:10, 956.7242,26.3246,956.2576,26.2348
2024/05/10, 02:10, 956.7158,26.3238,956.2668,26.2336
2024/05/10, 02:11, 956.7254,26.3240,956.2678,26.2350
2024/05/10, 02:11, 956.7127,26.3260,956.2719,26.2369
2024/05/10, 02:11, 956.7132,26.3264,956.2764,26.2387
2024/05/10, 02:11, 956.7175,26.3242,956.2639,26.2382
2024/05/10, 02:11, 956.7125,26.3229,956.2703,26.2377
2024/05/10, 02:11, 956.7110,26.3226,956.2625,26.2365
2024/05/10, 02:11, 956.7042,26.3228,956.2502,26.2368
2024/05/10, 02:11, 956.7049,26.3215,956.2493,26.2365
2024/05/10, 02:11, 956.7150,26.3225,956.2532,26.2363
2024/05/10, 02:11, 956.7156,26.3215,956.2631,26.2371
2024/05/10, 02:11, 956.7179,26.3206,956.2564,26.2374
2024/05/10, 02:11, 956.7150,26.3207,956.2565,26.2367
2024/05/10, 02:12, 956.7166,26.3195,956.2458,26.2343
2024/05/10, 02:12, 956.7129,26.3179,956.2433,26.2330
2024/05/10, 02:12, 956.7068,26.3192,956.2475,26.2328
2024/05/10, 02:12, 956.7115,26.3194,956.2589,26.2329
2024/05/10, 02:12, 956.7141,26.3205,956.2589,26.2335
2024/05/10, 02:12, 956.7184,26.3198,956.2747,26.2327
2024/05/10, 02:12, 956.7196,26.3168,956.2834,26.2292
2024/05/10, 02:12, 956.7218,26.3153,956.2701,26.2300
2024/05/10, 02:12, 956.7277,26.3160,956.2595,26.2296
2024/05/10, 02:12, 956.7254,26.3125,956.2662,26.2285
2024/05/10, 02:12, 956.7322,26.3128,956.2644,26.2288
2024/05/10, 02:12, 956.7429,26.3139,956.2755,26.2285
2024/05/10, 02:13, 956.7458,26.3170,956.2670,26.2298
2024/05/10, 02:13, 956.7405,26.3169,956.2710,26.2302
2024/05/10, 02:13, 956.7287,26.3214,956.2756,26.2323
2024/05/10, 02:13, 956.7226,26.3216,956.2789,26.2336
2024/05/10, 02:13, 956.7195,26.3216,956.2860,26.2325
2024/05/10, 02:13, 956.7249,26.3246,956.2874,26.2324
2024/05/10, 02:13, 956.7300,26.3275,956.2852,26.2319
2024/05/10, 02:13, 956.7312,26.3270,956.2792,26.2322
2024/05/10, 02:13, 956.7263,26.3276,956.2819,26.2342
2024/05/10, 02:13, 956.7187,26.3279,956.2928,26.2349
2024/05/10, 02:13, 956.7212,26.3257,956.2977,26.2329
2024/05/10, 02:13, 956.7249,26.3229,956.2907,26.2314
2024/05/10, 02:14, 956.7399,26.3221,956.2787,26.2311
2024/05/10, 02:14, 956.7406,26.3208,956.2744,26.2330
2024/05/10, 02:14, 956.7281,26.3188,956.2787,26.2315
2024/05/10, 02:14, 956.7265,26.3185,956.2866,26.2317
2024/05/10, 02:14, 956.7341,26.3168,956.2860,26.2302
2024/05/10, 02:14, 956.7277,26.3169,956.2720,26.2306
2024/05/10, 02:14, 956.7327,26.3175,956.2770,26.2299
2024/05/10, 02:14, 956.7233,26.3150,956.2849,26.2293
2024/05/10, 02:14, 956.7246,26.3155,956.2841,26.2300
2024/05/10, 02:14, 956.7238,26.3160,956.2804,26.2312
2024/05/10, 02:14, 956.7310,26.3172,956.2767,26.2307
2024/05/10, 02:14, 956.7357,26.3191,956.2628,26.2308
2024/05/10, 02:15, 956.7405,26.3193,956.2673,26.2341
2024/05/10, 02:15, 956.7395,26.3176,956.2874,26.2327
2024/05/10, 02:15, 956.7294,26.3143,956.2793,26.2310
2024/05/10, 02:15, 956.7357,26.3128,956.2808,26.2278
2024/05/10, 02:15, 956.7344,26.3115,956.2894,26.2252
2024/05/10, 02:15, 956.7388,26.3095,956.2927,26.2235
2024/05/10, 02:15, 956.7380,26.3083,956.2831,26.2223
2024/05/10, 02:15, 956.7437,26.3080,956.2617,26.2219
2024/05/10, 02:15, 956.7578,26.3092,956.2622,26.2238
2024/05/10, 02:15, 956.7430,26.3097,956.2590,26.2238
2024/05/10, 02:15, 956.7386,26.3097,956.2541,26.2240
2024/05/10, 02:15, 956.7364,26.3118,956.2525,26.2263
2024/05/10, 02:16, 956.7369,26.3100,956.2555,26.2273
2024/05/10, 02:16, 956.7213,26.3099,956.2503,26.2282
2024/05/10, 02:16, 956.7145,26.3090,956.2562,26.2284
2024/05/10, 02:16, 956.7104,26.3096,956.2511,26.2282
2024/05/10, 02:16, 956.7084,26.3106,956.2480,26.2284
2024/05/10, 02:16, 956.7101,26.3097,956.2481,26.2285
2024/05/10, 02:16, 956.7138,26.3075,956.2515,26.2295
2024/05/10, 02:16, 956.7208,26.3080,956.2485,26.2283
2024/05/10, 02:16, 956.7244,26.3096,956.2480,26.2294
2024/05/10, 02:16, 956.7134,26.3102,956.2537,26.2308
2024/05/10, 02:16, 956.7115,26.3112,956.2479,26.2291
2024/05/10, 02:16, 956.7178,26.3124,956.2511,26.2285
2024/05/10, 02:17, 956.7175,26.3096,956.2548,26.2263
2024/05/10, 02:17, 956.7123,26.3076,956.2465,26.2265
2024/05/10, 02:17, 956.7121,26.3100,956.2581,26.2264
2024/05/10, 02:17, 956.7043,26.3143,956.2644,26.2260
2024/05/10, 02:17, 956.7075,26.3159,956.2672,26.2258
2024/05/10, 02:17, 956.7122,26.3157,956.2567,26.2273
2024/05/10, 02:17, 956.7107,26.3160,956.2455,26.2291
2024/05/10, 02:17, 956.7020,26.3157,956.2441,26.2302
2024/05/10, 02:17, 956.7078,26.3139,956.2407,26.2313
2024/05/10, 02:17, 956.7059,26.3132,956.2322,26.2319
2024/05/10, 02:17, 956.7004,26.3130,956.2296,26.2284
2024/05/10, 02:17, 956.7054,26.3141,956.2449,26.2294
2024/05/10, 02:18, 956.7109,26.3147,956.2396,26.2303
2024/05/10, 02:18, 956.6974,26.3137,956.2251,26.2291
2024/05/10, 02:18, 956.7063,26.3130,956.2305,26.2285
2024/05/10, 02:18, 956.6981,26.3122,956.2250,26.2285
2024/05/10, 02:18, 956.6925,26.3111,956.2162,26.2291
2024/05/10, 02:18, 956.7012,26.3116,956.2188,26.2301
2024/05/10, 02:18, 956.6962,26.3131,956.2281,26.2313
2024/05/10, 02:18, 956.6961,26.3123,956.2288,26.2310
2024/05/10, 02:18, 956.6995,26.3100,956.2305,26.2304
2024/05/10, 02:18, 956.7054,26.3099,956.2202,26.2308
2024/05/10, 02:18, 956.6953,26.3101,956.2242,26.2310
2024/05/10, 02:18, 956.6816,26.3086,956.2209,26.2301
2024/05/10, 02:19, 956.6791,26.3096,956.2235,26.2301
2024/05/10, 02:19, 956.6760,26.3105,956.2162,26.2288
2024/05/10, 02:19, 956.6785,26.3117,956.2207,26.2325
2024/05/10, 02:19, 956.6816,26.3123,956.2180,26.2341
2024/05/10, 02:19, 956.6948,26.3120,956.2032,26.2339
2024/05/10, 02:19, 956.6885,26.3137,956.2021,26.2338
2024/05/10, 02:19, 956.6930,26.3143,956.2123,26.2352
2024/05/10, 02:19, 956.6752,26.3126,956.2019,26.2352
2024/05/10, 02:19, 956.6753,26.3146,956.2082,26.2348
2024/05/10, 02:19, 956.6790,26.3159,956.2195,26.2353
2024/05/10, 02:19, 956.6611,26.3150,956.2142,26.2357
2024/05/10, 02:20, 956.6615,26.3138,956.2058,26.2331
2024/05/10, 02:20, 956.6663,26.3167,956.2115,26.2342
2024/05/10, 02:20, 956.6646,26.3157,956.2141,26.2336
2024/05/10, 02:20, 956.6624,26.3146,956.2123,26.2350
2024/05/10, 02:20, 956.6741,26.3130,956.2101,26.2341
2024/05/10, 02:20, 956.6658,26.3096,956.2017,26.2306
2024/05/10, 02:20, 956.6752,26.3089,956.2071,26.2294
2024/05/10, 02:20, 956.6730,26.3074,956.2131,26.2300
2024/05/10, 02:20, 956.6694,26.3059,956.2087,26.2270
2024/05/10, 02:20, 956.6682,26.3072,956.2070,26.2280
2024/05/10, 02:20, 956.6732,26.3088,956.2008,26.2283
2024/05/10, 02:20, 956.6683,26.3073,956.2100,26.2274
2024/05/10, 02:21, 956.6615,26.3073,956.2074,26.2280
2024/05/10, 02:21, 956.6585,26.3068,956.2148,26.2266
2024/05/10, 02:21, 956.6568,26.3048,956.2134,26.2243
2024/05/10, 02:21, 956.6531,26.3041,956.2056,26.2228
2024/05/10, 02:21, 956.6652,26.3046,956.2111,26.2222
2024/05/10, 02:21, 956.6713,26.3044,956.2184,26.2256
2024/05/10, 02:21, 956.6708,26.3040,956.2228,26.2273
2024/05/10, 02:21, 956.6622,26.3051,956.2109,26.2272
2024/05/10, 02:21, 956.6700,26.3059,956.2157,26.2280
2024/05/10, 02:21, 956.6757,26.3043,956.2097,26.2268
2024/05/10, 02:21, 956.6697,26.3031,956.1992,26.2272
2024/05/10, 02:21, 956.6603,26.3033,956.2042,26.2277
2024/05/10, 02:22, 956.6552,26.3035,956.2009,26.2282
2024/05/10, 02:22, 956.6589,26.3013,956.2122,26.2259
2024/05/10, 02:22, 956.6602,26.3005,956.1993,26.2243
2024/05/10, 02:22, 956.6591,26.3018,956.1989,26.2248
2024/05/10, 02:22, 956.6518,26.3029,956.2056,26.2252
2024/05/10, 02:22, 956.6583,26.3032,956.2074,26.2254
2024/05/10, 02:22, 956.6609,26.3037,956.2028,26.2256
2024/05/10, 02:22, 956.6467,26.3053,956.1973,26.2290
2024/05/10, 02:22, 956.6593,26.3079,956.2017,26.2293
2024/05/10, 02:22, 956.6652,26.3090,956.1903,26.2301
2024/05/10, 02:22, 956.6601,26.3106,956.1848,26.2302
2024/05/10, 02:22, 956.6646,26.3135,956.1760,26.2310
2024/05/10, 02:23, 956.6650,26.3131,956.1842,26.2320
2024/05/10, 02:23, 956.6606,26.3130,956.1903,26.2312
2024/05/10, 02:23, 956.6546,26.3128,956.1839,26.2320
2024/05/10, 02:23, 956.6569,26.3127,956.1885,26.2295
2024/05/10, 02:23, 956.6505,26.3146,956.1838,26.2294
2024/05/10, 02:23, 956.6531,26.3159,956.1752,26.2300
2024/05/10, 02:23, 956.6431,26.3153,956.1856,26.2314
2024/05/10, 02:23, 956.6361,26.3143,956.1830,26.2303
2024/05/10, 02:23, 956.6330,26.3149,956.1833,26.2295
2024/05/10, 02:23, 956.6417,26.3168,956.1865,26.2292
2024/05/10, 02:23, 956.6410,26.3155,956.1851,26.2293
2024/05/10, 02:23, 956.6406,26.3132,956.1774,26.2278
2024/05/10, 02:24, 956.6362,26.3124,956.1710,26.2266
2024/05/10, 02:24, 956.6368,26.3116,956.1760,26.2269
2024/05/10, 02:24, 956.6451,26.3131,956.1700,26.2247
2024/05/10, 02:24, 956.6400,26.3134,956.1666,26.2253
2024/05/10, 02:24, 956.6494,26.3145,956.1703,26.2246
2024/05/10, 02:24, 956.6451,26.3132,956.1732,26.2249
2024/05/10, 02:24, 956.6443,26.3132,956.1731,26.2266
2024/05/10, 02:24, 956.6312,26.3137,956.1730,26.2265
2024/05/10, 02:24, 956.6323,26.3116,956.1719,26.2275
2024/05/10, 02:24, 956.6356,26.3102,956.1581,26.2264
2024/05/10, 02:24, 956.6313,26.3110,956.1623,26.2266
2024/05/10, 02:24, 956.6359,26.3090,956.1663,26.2238
2024/05/10, 02:25, 956.6309,26.3068,956.1649,26.2244
2024/05/10, 02:25, 956.6155,26.3080,956.1576,26.2257
2024/05/10, 02:25, 956.6270,26.3091,956.1546,26.2240
2024/05/10, 02:25, 956.6142,26.3083,956.1545,26.2209
2024/05/10, 02:25, 956.6071,26.3059,956.1573,26.2198
2024/05/10, 02:25, 956.6182,26.3041,956.1461,26.2191
2024/05/10, 02:25, 956.6237,26.3024,956.1520,26.2192
2024/05/10, 02:25, 956.6116,26.3010,956.1359,26.2187
2024/05/10, 02:25, 956.6050,26.2998,956.1406,26.2181
2024/05/10, 02:25, 956.6175,26.2995,956.1450,26.2171
2024/05/10, 02:25, 956.6058,26.2997,956.1276,26.2167
2024/05/10, 02:25, 956.6026,26.3013,956.1255,26.2163
2024/05/10, 02:26, 956.6077,26.3021,956.1367,26.2174
2024/05/10, 02:26, 956.6077,26.3021,956.1379,26.2149
2024/05/10, 02:26, 956.5985,26.3001,956.1309,26.2153
2024/05/10, 02:26, 956.5907,26.2996,956.1348,26.2186
2024/05/10, 02:26, 956.5980,26.2993,956.1453,26.2194
2024/05/10, 02:26, 956.6033,26.2978,956.1370,26.2174
2024/05/10, 02:26, 956.5942,26.2949,956.1320,26.2160
2024/05/10, 02:26, 956.5969,26.2931,956.1334,26.2149
2024/05/10, 02:26, 956.5978,26.2958,956.1334,26.2164
2024/05/10, 02:26, 956.5988,26.2991,956.1345,26.2173
2024/05/10, 02:26, 956.5994,26.3000,956.1263,26.2195
2024/05/10, 02:26, 956.5969,26.3005,956.1238,26.2203
2024/05/10, 02:27, 956.6019,26.3007,956.1255,26.2217
2024/05/10, 02:27, 956.5912,26.3001,956.1077,26.2229
2024/05/10, 02:27, 956.5974,26.3024,956.1078,26.2237
2024/05/10, 02:27, 956.5988,26.3047,956.1105,26.2233
2024/05/10, 02:27, 956.6013,26.3078,956.1127,26.2250
2024/05/10, 02:27, 956.5955,26.3075,956.1301,26.2242
2024/05/10, 02:27, 956.5843,26.3052,956.1135,26.2221
2024/05/10, 02:27, 956.5940,26.3042,956.1205,26.2226
2024/05/10, 02:27, 956.5894,26.3021,956.1319,26.2236
2024/05/10, 02:27, 956.5856,26.2984,956.1163,26.2218
2024/05/10, 02:27, 956.5829,26.2976,956.1135,26.2219
2024/05/10, 02:27, 956.5753,26.2997,956.1089,26.2208
2024/05/10, 02:28, 956.5857,26.3011,956.1000,26.2212
2024/05/10, 02:28, 956.5811,26.3026,956.1135,26.2226
2024/05/10, 02:28, 956.5748,26.3056,956.1163,26.2223
2024/05/10, 02:28, 956.5808,26.3068,956.1189,26.2252
2024/05/10, 02:28, 956.5870,26.3065,956.1072,26.2250
2024/05/10, 02:28, 956.5832,26.3078,956.0933,26.2269
2024/05/10, 02:28, 956.5868,26.3081,956.0974,26.2276
2024/05/10, 02:28, 956.5867,26.3099,956.0909,26.2272
2024/05/10, 02:28, 956.5842,26.3094,956.0800,26.2283
2024/05/10, 02:28, 956.5717,26.3086,956.0745,26.2270
2024/05/10, 02:28, 956.5771,26.3080,956.0857,26.2298
2024/05/10, 02:28, 956.5751,26.3080,956.0968,26.2291
2024/05/10, 02:29, 956.5732,26.3094,956.0865,26.2305
2024/05/10, 02:29, 956.5789,26.3092,956.0897,26.2317
2024/05/10, 02:29, 956.5655,26.3069,956.1000,26.2300
2024/05/10, 02:29, 956.5601,26.3063,956.1097,26.2307
2024/05/10, 02:29, 956.5759,26.3043,956.0982,26.2271
2024/05/10, 02:29, 956.5625,26.3050,956.0876,26.2277
2024/05/10, 02:29, 956.5662,26.3042,956.0859,26.2266
2024/05/10, 02:29, 956.5767,26.3031,956.0728,26.2246
2024/05/10, 02:29, 956.5823,26.3020,956.0800,26.2253
2024/05/10, 02:29, 956.5750,26.3021,956.0867,26.2256
2024/05/10, 02:29, 956.5715,26.3012,956.0750,26.2241
2024/05/10, 02:29, 956.5772,26.3010,956.0785,26.2224
2024/05/10, 02:30, 956.5806,26.3016,956.0728,26.2248
2024/05/10, 02:30, 956.5783,26.3039,956.0806,26.2255
2024/05/10, 02:30, 956.5753,26.3052,956.0698,26.2274
2024/05/10, 02:30, 956.5676,26.3064,956.0722,26.2301
2024/05/10, 02:30, 956.5775,26.3101,956.0745,26.2311
2024/05/10, 02:30, 956.5583,26.3131,956.0671,26.2341
2024/05/10, 02:30, 956.5581,26.3147,956.0705,26.2360
2024/05/10, 02:30, 956.5513,26.3140,956.0722,26.2363
2024/05/10, 02:30, 956.5601,26.3133,956.0745,26.2347
2024/05/10, 02:30, 956.5582,26.3132,956.0801,26.2339
2024/05/10, 02:30, 956.5737,26.3146,956.0782,26.2303
2024/05/10, 02:31, 956.5717,26.3137,956.0845,26.2324
2024/05/10, 02:31, 956.5522,26.3121,956.0776,26.2323
2024/05/10, 02:31, 956.5546,26.3114,956.0717,26.2316
2024/05/10, 02:31, 956.5455,26.3094,956.0797,26.2332
2024/05/10, 02:31, 956.5457,26.3074,956.0620,26.2314
2024/05/10, 02:31, 956.5438,26.3083,956.0629,26.2298
2024/05/10, 02:31, 956.5433,26.3104,956.0547,26.2289
2024/05/10, 02:31, 956.5401,26.3107,956.0562,26.2270
2024/05/10, 02:31, 956.5529,26.3121,956.0419,26.2267
2024/05/10, 02:31, 956.5524,26.3126,956.0451,26.2264
2024/05/10, 02:31, 956.5399,26.3135,956.0596,26.2261
2024/05/10, 02:31, 956.5455,26.3159,956.0574,26.2276
2024/05/10, 02:32, 956.5453,26.3150,956.0521,26.2276
2024/05/10, 02:32, 956.5485,26.3117,956.0489,26.2266
2024/05/10, 02:32, 956.5452,26.3099,956.0383,26.2232
2024/05/10, 02:32, 956.5499,26.3093,956.0369,26.2209
2024/05/10, 02:32, 956.5411,26.3077,956.0271,26.2195
2024/05/10, 02:32, 956.5492,26.3078,956.0399,26.2213
2024/05/10, 02:32, 956.5438,26.3088,956.0403,26.2220
2024/05/10, 02:32, 956.5393,26.3096,956.0422,26.2249
2024/05/10, 02:32, 956.5383,26.3128,956.0535,26.2287
2024/05/10, 02:32, 956.5366,26.3147,956.0421,26.2287
2024/05/10, 02:32, 956.5338,26.3160,956.0280,26.2291
2024/05/10, 02:32, 956.5344,26.3173,956.0356,26.2296
2024/05/10, 02:33, 956.5359,26.3157,956.0374,26.2299
2024/05/10, 02:33, 956.5369,26.3132,956.0348,26.2308
2024/05/10, 02:33, 956.5399,26.3126,956.0372,26.2294
2024/05/10, 02:33, 956.5427,26.3111,956.0335,26.2278
2024/05/10, 02:33, 956.5347,26.3090,956.0355,26.2266
2024/05/10, 02:33, 956.5347,26.3095,956.0339,26.2262
2024/05/10, 02:33, 956.5359,26.3088,956.0245,26.2276
2024/05/10, 02:33, 956.5322,26.3121,956.0188,26.2272
2024/05/10, 02:33, 956.5335,26.3123,956.0187,26.2255
2024/05/10, 02:33, 956.5422,26.3118,956.0134,26.2221
2024/05/10, 02:33, 956.5352,26.3092,956.0214,26.2234
2024/05/10, 02:33, 956.5433,26.3072,956.0298,26.2237
2024/05/10, 02:34, 956.5374,26.3066,956.0186,26.2226
2024/05/10, 02:34, 956.5349,26.3093,956.0188,26.2247
2024/05/10, 02:34, 956.5394,26.3115,956.0286,26.2270
2024/05/10, 02:34, 956.5309,26.3133,956.0369,26.2284
2024/05/10, 02:34, 956.5285,26.3142,956.0335,26.2296
2024/05/10, 02:34, 956.5275,26.3145,956.0229,26.2311
2024/05/10, 02:34, 956.5259,26.3136,956.0295,26.2303
2024/05/10, 02:34, 956.5243,26.3109,956.0322,26.2287
2024/05/10, 02:34, 956.5327,26.3100,956.0266,26.2254
2024/05/10, 02:34, 956.5284,26.3093,956.0300,26.2248
2024/05/10, 02:34, 956.5261,26.3078,956.0247,26.2259
2024/05/10, 02:34, 956.5316,26.3051,956.0267,26.2262
2024/05/10, 02:35, 956.5329,26.3060,956.0259,26.2239
2024/05/10, 02:35, 956.5266,26.3069,956.0212,26.2251
2024/05/10, 02:35, 956.5195,26.3083,956.0297,26.2274
2024/05/10, 02:35, 956.5256,26.3098,956.0290,26.2277
2024/05/10, 02:35, 956.5402,26.3096,956.0270,26.2279
2024/05/10, 02:35, 956.5372,26.3091,956.0277,26.2256
