Date,Time,Atmospheric pressure,Temperature
2024/05/07, 23:43, 957.0657, 26.8184
2024/05/07, 23:43, 957.0545, 26.8174
2024/05/07, 23:43, 957.0550, 26.8165
2024/05/07, 23:43, 957.0558, 26.8168
2024/05/07, 23:44, 957.0617, 26.8160
2024/05/07, 23:44, 957.0579, 26.8152
2024/05/07, 23:44, 957.0712, 26.8148
2024/05/07, 23:44, 957.0732, 26.8147
2024/05/07, 23:44, 957.0720, 26.8135
2024/05/07, 23:44, 957.0688, 26.8133
2024/05/07, 23:44, 957.0657, 26.8139
2024/05/07, 23:44, 957.0617, 26.8129
2024/05/07, 23:44, 957.0595, 26.8116
2024/05/07, 23:44, 957.0633, 26.8121
2024/05/07, 23:44, 957.0647, 26.8123
2024/05/07, 23:44, 957.0606, 26.8109
2024/05/07, 23:45, 957.0588, 26.8099
2024/05/07, 23:45, 957.0536, 26.8097
2024/05/07, 23:45, 957.0600, 26.8094
2024/05/07, 23:45, 957.0613, 26.8104
2024/05/07, 23:45, 957.0584, 26.8077
2024/05/07, 23:45, 957.0638, 26.8081
2024/05/07, 23:45, 957.0646, 26.8066
2024/05/07, 23:45, 957.0540, 26.8051
2024/05/07, 23:45, 957.0594, 26.8042
2024/05/07, 23:45, 957.0630, 26.8050
2024/05/07, 23:45, 957.0636, 26.8047
2024/05/07, 23:46, 957.0593, 26.8046
2024/05/07, 23:46, 957.0610, 26.8040
2024/05/07, 23:46, 957.0461, 26.8032
2024/05/07, 23:46, 957.0480, 26.8024
2024/05/07, 23:46, 957.0530, 26.8013
2024/05/07, 23:46, 957.0535, 26.8020
2024/05/07, 23:46, 957.0398, 26.8037
2024/05/07, 23:46, 957.0443, 26.8047
2024/05/07, 23:46, 957.0373, 26.8038
2024/05/07, 23:46, 957.0355, 26.8030
2024/05/07, 23:46, 957.0402, 26.8009
2024/05/07, 23:46, 957.0418, 26.8003
2024/05/07, 23:47, 957.0488, 26.7999
2024/05/07, 23:47, 957.0389, 26.7988
2024/05/07, 23:47, 957.0323, 26.8006
2024/05/07, 23:47, 957.0348, 26.8007
2024/05/07, 23:47, 957.0309, 26.8003
2024/05/07, 23:47, 957.0146, 26.7975
2024/05/07, 23:47, 957.0248, 26.7971
2024/05/07, 23:47, 957.0220, 26.7971
2024/05/07, 23:47, 957.0291, 26.7969
2024/05/07, 23:47, 957.0333, 26.7993
2024/05/07, 23:47, 957.0267, 26.7977
2024/05/07, 23:47, 957.0322, 26.7964
2024/05/07, 23:48, 957.0426, 26.7978
2024/05/07, 23:48, 957.0455, 26.7996
2024/05/07, 23:48, 957.0444, 26.7995
2024/05/07, 23:48, 957.0341, 26.7997
2024/05/07, 23:48, 957.0383, 26.7998
2024/05/07, 23:48, 957.0364, 26.8011
2024/05/07, 23:48, 957.0329, 26.8003
2024/05/07, 23:48, 957.0347, 26.8001
2024/05/07, 23:48, 957.0353, 26.8003
2024/05/07, 23:48, 957.0294, 26.7995
2024/05/07, 23:48, 957.0298, 26.7999
2024/05/07, 23:48, 957.0378, 26.8020
2024/05/07, 23:49, 957.0392, 26.8007
2024/05/07, 23:49, 957.0380, 26.8004
2024/05/07, 23:49, 957.0393, 26.8011
2024/05/07, 23:49, 957.0366, 26.8020
2024/05/07, 23:49, 957.0278, 26.8021
2024/05/07, 23:49, 957.0296, 26.8011
2024/05/07, 23:49, 957.0253, 26.8019
2024/05/07, 23:49, 957.0251, 26.8025
2024/05/07, 23:49, 957.0239, 26.8020
2024/05/07, 23:49, 957.0220, 26.8015
2024/05/07, 23:49, 957.0096, 26.8013
2024/05/07, 23:49, 957.0112, 26.8010
2024/05/07, 23:50, 957.0263, 26.8030
2024/05/07, 23:50, 957.0403, 26.8048
2024/05/07, 23:50, 957.0427, 26.8044
2024/05/07, 23:50, 957.0271, 26.8037
2024/05/07, 23:50, 957.0240, 26.8012
2024/05/07, 23:50, 957.0278, 26.8017
2024/05/07, 23:50, 957.0417, 26.8025
2024/05/07, 23:50, 957.0330, 26.8038
2024/05/07, 23:50, 957.0366, 26.8053
2024/05/07, 23:50, 957.0280, 26.8044
2024/05/07, 23:50, 957.0269, 26.8047
2024/05/07, 23:50, 957.0295, 26.8069
2024/05/07, 23:51, 957.0320, 26.8049
2024/05/07, 23:51, 957.0364, 26.8051
2024/05/07, 23:51, 957.0404, 26.8070
2024/05/07, 23:51, 957.0426, 26.8046
2024/05/07, 23:51, 957.0327, 26.8048
2024/05/07, 23:51, 957.0369, 26.8071
2024/05/07, 23:51, 957.0447, 26.8047
2024/05/07, 23:51, 957.0422, 26.8045
2024/05/07, 23:51, 957.0508, 26.8048
2024/05/07, 23:51, 957.0433, 26.8043
2024/05/07, 23:51, 957.0396, 26.8051
2024/05/07, 23:51, 957.0307, 26.8054
2024/05/07, 23:52, 957.0329, 26.8049
2024/05/07, 23:52, 957.0375, 26.8040
2024/05/07, 23:52, 957.0475, 26.8026
2024/05/07, 23:52, 957.0464, 26.8046
2024/05/07, 23:52, 957.0447, 26.8032
2024/05/07, 23:52, 957.0511, 26.8034
2024/05/07, 23:52, 957.0479, 26.8043
2024/05/07, 23:52, 957.0460, 26.8034
2024/05/07, 23:52, 957.0527, 26.8036
2024/05/07, 23:52, 957.0530, 26.8059
2024/05/07, 23:52, 957.0464, 26.8043
2024/05/07, 23:52, 957.0503, 26.8053
2024/05/07, 23:53, 957.0592, 26.8063
2024/05/07, 23:53, 957.0585, 26.8068
2024/05/07, 23:53, 957.0604, 26.8066
2024/05/07, 23:53, 957.0633, 26.8065
2024/05/07, 23:53, 957.0616, 26.8073
2024/05/07, 23:53, 957.0570, 26.8047
2024/05/07, 23:53, 957.0595, 26.8054
2024/05/07, 23:53, 957.0549, 26.8070
2024/05/07, 23:53, 957.0507, 26.8053
2024/05/07, 23:53, 957.0508, 26.8073
2024/05/07, 23:53, 957.0606, 26.8086
2024/05/07, 23:53, 957.0602, 26.8065
2024/05/07, 23:54, 957.0628, 26.8066
2024/05/07, 23:54, 957.0617, 26.8074
2024/05/07, 23:54, 957.0564, 26.8071
2024/05/07, 23:54, 957.0544, 26.8073
2024/05/07, 23:54, 957.0636, 26.8056
2024/05/07, 23:54, 957.0519, 26.8051
2024/05/07, 23:54, 957.0446, 26.8082
2024/05/07, 23:54, 957.0400, 26.8078
2024/05/07, 23:54, 957.0463, 26.8082
2024/05/07, 23:54, 957.0372, 26.8081
2024/05/07, 23:54, 957.0352, 26.8097
2024/05/07, 23:54, 957.0419, 26.8101
2024/05/07, 23:55, 957.0356, 26.8097
2024/05/07, 23:55, 957.0329, 26.8098
2024/05/07, 23:55, 957.0366, 26.8097
2024/05/07, 23:55, 957.0144, 26.8103
2024/05/07, 23:55, 957.0208, 26.8141
2024/05/07, 23:55, 957.0385, 26.8129
2024/05/07, 23:55, 957.0388, 26.8139
2024/05/07, 23:55, 957.0432, 26.8144
2024/05/07, 23:55, 957.0330, 26.8147
2024/05/07, 23:55, 957.0363, 26.8151
2024/05/07, 23:55, 957.0322, 26.8130
2024/05/07, 23:55, 957.0305, 26.8132
2024/05/07, 23:56, 957.0396, 26.8127
2024/05/07, 23:56, 957.0310, 26.8139
2024/05/07, 23:56, 957.0359, 26.8153
2024/05/07, 23:56, 957.0362, 26.8166
2024/05/07, 23:56, 957.0346, 26.8154
2024/05/07, 23:56, 957.0365, 26.8170
2024/05/07, 23:56, 957.0391, 26.8178
2024/05/07, 23:56, 957.0343, 26.8184
2024/05/07, 23:56, 957.0249, 26.8184
2024/05/07, 23:56, 957.0338, 26.8186
2024/05/07, 23:56, 957.0231, 26.8183
2024/05/07, 23:56, 957.0236, 26.8189
2024/05/07, 23:57, 957.0175, 26.8182
2024/05/07, 23:57, 957.0253, 26.8180
2024/05/07, 23:57, 957.0174, 26.8198
2024/05/07, 23:57, 957.0314, 26.8206
2024/05/07, 23:57, 957.0273, 26.8206
2024/05/07, 23:57, 957.0254, 26.8205
2024/05/07, 23:57, 957.0217, 26.8201
2024/05/07, 23:57, 957.0097, 26.8202
2024/05/07, 23:57, 957.0064, 26.8205
2024/05/07, 23:57, 957.0035, 26.8208
2024/05/07, 23:57, 957.0021, 26.8244
2024/05/07, 23:58, 956.9998, 26.8249
2024/05/07, 23:58, 957.0061, 26.8261
2024/05/07, 23:58, 957.0033, 26.8266
2024/05/07, 23:58, 957.0089, 26.8251
2024/05/07, 23:58, 957.0064, 26.8261
2024/05/07, 23:58, 956.9999, 26.8261
2024/05/07, 23:58, 956.9907, 26.8271
2024/05/07, 23:58, 956.9891, 26.8267
2024/05/07, 23:58, 956.9902, 26.8268
2024/05/07, 23:58, 956.9970, 26.8274
2024/05/07, 23:58, 957.0012, 26.8283
2024/05/07, 23:58, 956.9987, 26.8294
2024/05/07, 23:59, 956.9941, 26.8287
2024/05/07, 23:59, 956.9991, 26.8291
2024/05/07, 23:59, 957.0006, 26.8295
2024/05/07, 23:59, 956.9966, 26.8296
2024/05/07, 23:59, 956.9963, 26.8291
2024/05/07, 23:59, 956.9920, 26.8309
2024/05/07, 23:59, 956.9852, 26.8332
2024/05/07, 23:59, 956.9803, 26.8315
2024/05/07, 23:59, 956.9865, 26.8325
2024/05/07, 23:59, 956.9913, 26.8332
2024/05/07, 23:59, 956.9979, 26.8346
2024/05/07, 23:59, 956.9970, 26.8341
2024/05/08, 00:00, 956.9957, 26.8338
2024/05/08, 00:00, 957.0023, 26.8331
2024/05/08, 00:00, 956.9996, 26.8318
2024/05/08, 00:00, 956.9936, 26.8332
2024/05/08, 00:00, 956.9830, 26.8340
2024/05/08, 00:00, 956.9919, 26.8352
2024/05/08, 00:00, 956.9910, 26.8348
2024/05/08, 00:00, 956.9907, 26.8337
2024/05/08, 00:00, 956.9951, 26.8352
2024/05/08, 00:00, 957.0015, 26.8360
2024/05/08, 00:00, 957.0076, 26.8355
2024/05/08, 00:00, 957.0092, 26.8366
2024/05/08, 00:01, 957.0041, 26.8363
2024/05/08, 00:01, 956.9897, 26.8362
2024/05/08, 00:01, 956.9868, 26.8362
2024/05/08, 00:01, 956.9902, 26.8374
2024/05/08, 00:01, 956.9852, 26.8392
2024/05/08, 00:01, 956.9922, 26.8389
2024/05/08, 00:01, 957.0009, 26.8402
2024/05/08, 00:01, 957.0036, 26.8392
2024/05/08, 00:01, 956.9984, 26.8397
2024/05/08, 00:01, 956.9964, 26.8390
2024/05/08, 00:01, 956.9897, 26.8405
2024/05/08, 00:01, 956.9860, 26.8410
2024/05/08, 00:02, 956.9821, 26.8405
2024/05/08, 00:02, 956.9808, 26.8399
2024/05/08, 00:02, 956.9721, 26.8395
2024/05/08, 00:02, 956.9668, 26.8392
2024/05/08, 00:02, 956.9752, 26.8400
2024/05/08, 00:02, 956.9865, 26.8413
2024/05/08, 00:02, 956.9780, 26.8421
2024/05/08, 00:02, 956.9690, 26.8428
2024/05/08, 00:02, 956.9609, 26.8427
2024/05/08, 00:02, 956.9611, 26.8429
2024/05/08, 00:02, 956.9626, 26.8422
2024/05/08, 00:02, 956.9648, 26.8428
2024/05/08, 00:03, 956.9691, 26.8437
2024/05/08, 00:03, 956.9604, 26.8434
2024/05/08, 00:03, 956.9659, 26.8437
2024/05/08, 00:03, 956.9699, 26.8432
2024/05/08, 00:03, 956.9706, 26.8410
2024/05/08, 00:03, 956.9715, 26.8422
2024/05/08, 00:03, 956.9601, 26.8418
2024/05/08, 00:03, 956.9517, 26.8427
2024/05/08, 00:03, 956.9535, 26.8423
2024/05/08, 00:03, 956.9563, 26.8416
2024/05/08, 00:03, 956.9615, 26.8435
2024/05/08, 00:03, 956.9520, 26.8427
2024/05/08, 00:04, 956.9506, 26.8411
2024/05/08, 00:04, 956.9447, 26.8422
2024/05/08, 00:04, 956.9482, 26.8417
2024/05/08, 00:04, 956.9510, 26.8422
2024/05/08, 00:04, 956.9453, 26.8415
2024/05/08, 00:04, 956.9434, 26.8417
2024/05/08, 00:04, 956.9464, 26.8428
2024/05/08, 00:04, 956.9533, 26.8426
2024/05/08, 00:04, 956.9561, 26.8434
2024/05/08, 00:04, 956.9559, 26.8422
2024/05/08, 00:04, 956.9556, 26.8423
2024/05/08, 00:04, 956.9523, 26.8420
2024/05/08, 00:05, 956.9415, 26.8424
2024/05/08, 00:05, 956.9388, 26.8421
2024/05/08, 00:05, 956.9412, 26.8420
2024/05/08, 00:05, 956.9380, 26.8416
2024/05/08, 00:05, 956.9512, 26.8421
2024/05/08, 00:05, 956.9522, 26.8430
2024/05/08, 00:05, 956.9327, 26.8437
2024/05/08, 00:05, 956.9384, 26.8439
2024/05/08, 00:05, 956.9409, 26.8459
2024/05/08, 00:05, 956.9448, 26.8451
2024/05/08, 00:05, 956.9395, 26.8436
2024/05/08, 00:05, 956.9447, 26.8429
2024/05/08, 00:06, 956.9384, 26.8434
2024/05/08, 00:06, 956.9408, 26.8430
2024/05/08, 00:06, 956.9435, 26.8433
2024/05/08, 00:06, 956.9326, 26.8438
2024/05/08, 00:06, 956.9416, 26.8444
2024/05/08, 00:06, 956.9342, 26.8423
2024/05/08, 00:06, 956.9353, 26.8414
2024/05/08, 00:06, 956.9276, 26.8430
2024/05/08, 00:06, 956.9292, 26.8434
2024/05/08, 00:06, 956.9365, 26.8406
2024/05/08, 00:06, 956.9319, 26.8419
2024/05/08, 00:06, 956.9343, 26.8422
2024/05/08, 00:07, 956.9375, 26.8416
2024/05/08, 00:07, 956.9359, 26.8420
2024/05/08, 00:07, 956.9238, 26.8428
2024/05/08, 00:07, 956.9292, 26.8428
2024/05/08, 00:07, 956.9292, 26.8434
2024/05/08, 00:07, 956.9269, 26.8438
2024/05/08, 00:07, 956.9346, 26.8457
2024/05/08, 00:07, 956.9241, 26.8450
2024/05/08, 00:07, 956.9358, 26.8450
2024/05/08, 00:07, 956.9317, 26.8463
2024/05/08, 00:07, 956.9266, 26.8469
2024/05/08, 00:07, 956.9336, 26.8481
2024/05/08, 00:08, 956.9241, 26.8475
2024/05/08, 00:08, 956.9119, 26.8492
2024/05/08, 00:08, 956.9302, 26.8494
2024/05/08, 00:08, 956.9256, 26.8501
2024/05/08, 00:08, 956.9313, 26.8493
2024/05/08, 00:08, 956.9160, 26.8498
2024/05/08, 00:08, 956.9257, 26.8506
2024/05/08, 00:08, 956.9260, 26.8506
2024/05/08, 00:08, 956.9332, 26.8513
2024/05/08, 00:08, 956.9333, 26.8511
2024/05/08, 00:08, 956.9216, 26.8528
2024/05/08, 00:09, 956.9150, 26.8536
2024/05/08, 00:09, 956.9216, 26.8546
2024/05/08, 00:09, 956.9228, 26.8551
2024/05/08, 00:09, 956.9385, 26.8561
2024/05/08, 00:09, 956.9384, 26.8570
2024/05/08, 00:09, 956.9315, 26.8576
2024/05/08, 00:09, 956.9274, 26.8581
2024/05/08, 00:09, 956.9283, 26.8580
2024/05/08, 00:09, 956.9275, 26.8583
2024/05/08, 00:09, 956.9255, 26.8579
2024/05/08, 00:09, 956.9297, 26.8583
2024/05/08, 00:09, 956.9295, 26.8586
2024/05/08, 00:10, 956.9289, 26.8598
2024/05/08, 00:10, 956.9305, 26.8595
2024/05/08, 00:10, 956.9279, 26.8590
2024/05/08, 00:10, 956.9182, 26.8594
2024/05/08, 00:10, 956.9087, 26.8599
2024/05/08, 00:10, 956.9116, 26.8604
2024/05/08, 00:10, 956.9156, 26.8602
2024/05/08, 00:10, 956.9188, 26.8597
2024/05/08, 00:10, 956.9081, 26.8597
2024/05/08, 00:10, 956.9032, 26.8601
2024/05/08, 00:10, 956.9060, 26.8597
2024/05/08, 00:10, 956.9045, 26.8596
2024/05/08, 00:11, 956.8945, 26.8612
2024/05/08, 00:11, 956.8972, 26.8616
2024/05/08, 00:11, 956.8987, 26.8614
2024/05/08, 00:11, 956.8992, 26.8626
2024/05/08, 00:11, 956.8970, 26.8633
2024/05/08, 00:11, 956.9022, 26.8639
2024/05/08, 00:11, 956.8971, 26.8637
2024/05/08, 00:11, 956.9020, 26.8637
2024/05/08, 00:11, 956.8909, 26.8642
2024/05/08, 00:11, 956.8907, 26.8642
2024/05/08, 00:11, 956.8970, 26.8646
2024/05/08, 00:11, 956.8836, 26.8652
2024/05/08, 00:12, 956.8878, 26.8653
2024/05/08, 00:12, 956.8889, 26.8655
2024/05/08, 00:12, 956.8909, 26.8661
2024/05/08, 00:12, 956.8915, 26.8657
2024/05/08, 00:12, 956.8947, 26.8676
2024/05/08, 00:12, 956.8847, 26.8663
2024/05/08, 00:12, 956.8864, 26.8654
2024/05/08, 00:12, 956.8761, 26.8664
2024/05/08, 00:12, 956.8757, 26.8665
2024/05/08, 00:12, 956.8690, 26.8661
2024/05/08, 00:12, 956.8765, 26.8669
2024/05/08, 00:12, 956.8780, 26.8690
2024/05/08, 00:13, 956.8728, 26.8674
2024/05/08, 00:13, 956.8678, 26.8670
2024/05/08, 00:13, 956.8698, 26.8679
2024/05/08, 00:13, 956.8702, 26.8670
2024/05/08, 00:13, 956.8729, 26.8658
2024/05/08, 00:13, 956.8752, 26.8672
2024/05/08, 00:13, 956.8822, 26.8682
2024/05/08, 00:13, 956.8722, 26.8685
2024/05/08, 00:13, 956.8641, 26.8680
2024/05/08, 00:13, 956.8638, 26.8681
2024/05/08, 00:13, 956.8569, 26.8682
2024/05/08, 00:13, 956.8632, 26.8687
2024/05/08, 00:14, 956.8641, 26.8674
2024/05/08, 00:14, 956.8547, 26.8682
2024/05/08, 00:14, 956.8578, 26.8684
2024/05/08, 00:14, 956.8552, 26.8676
2024/05/08, 00:14, 956.8610, 26.8681
2024/05/08, 00:14, 956.8504, 26.8687
2024/05/08, 00:14, 956.8494, 26.8689
2024/05/08, 00:14, 956.8506, 26.8686
2024/05/08, 00:14, 956.8531, 26.8676
2024/05/08, 00:14, 956.8510, 26.8686
2024/05/08, 00:14, 956.8544, 26.8694
2024/05/08, 00:14, 956.8500, 26.8679
2024/05/08, 00:15, 956.8549, 26.8694
2024/05/08, 00:15, 956.8590, 26.8705
2024/05/08, 00:15, 956.8459, 26.8696
2024/05/08, 00:15, 956.8443, 26.8706
2024/05/08, 00:15, 956.8491, 26.8717
2024/05/08, 00:15, 956.8475, 26.8723
2024/05/08, 00:15, 956.8487, 26.8720
2024/05/08, 00:15, 956.8433, 26.8725
2024/05/08, 00:15, 956.8516, 26.8734
2024/05/08, 00:15, 956.8496, 26.8755
2024/05/08, 00:15, 956.8485, 26.8735
2024/05/08, 00:15, 956.8408, 26.8726
2024/05/08, 00:16, 956.8411, 26.8742
2024/05/08, 00:16, 956.8499, 26.8746
2024/05/08, 00:16, 956.8463, 26.8738
2024/05/08, 00:16, 956.8462, 26.8753
2024/05/08, 00:16, 956.8483, 26.8753
2024/05/08, 00:16, 956.8500, 26.8750
2024/05/08, 00:16, 956.8566, 26.8764
2024/05/08, 00:16, 956.8627, 26.8766
2024/05/08, 00:16, 956.8488, 26.8758
2024/05/08, 00:16, 956.8388, 26.8750
2024/05/08, 00:16, 956.8477, 26.8768
2024/05/08, 00:16, 956.8497, 26.8772
2024/05/08, 00:17, 956.8495, 26.8767
2024/05/08, 00:17, 956.8411, 26.8776
2024/05/08, 00:17, 956.8433, 26.8792
2024/05/08, 00:17, 956.8457, 26.8792
2024/05/08, 00:17, 956.8384, 26.8813
2024/05/08, 00:17, 956.8451, 26.8814
2024/05/08, 00:17, 956.8412, 26.8813
2024/05/08, 00:17, 956.8422, 26.8824
2024/05/08, 00:17, 956.8304, 26.8813
2024/05/08, 00:17, 956.8354, 26.8824
2024/05/08, 00:17, 956.8161, 26.8836
2024/05/08, 00:17, 956.8234, 26.8838
2024/05/08, 00:18, 956.8239, 26.8843
2024/05/08, 00:18, 956.8123, 26.8840
2024/05/08, 00:18, 956.8077, 26.8849
2024/05/08, 00:18, 956.8159, 26.8845
2024/05/08, 00:18, 956.8141, 26.8866
2024/05/08, 00:18, 956.8198, 26.8873
2024/05/08, 00:18, 956.8328, 26.8884
2024/05/08, 00:18, 956.8303, 26.8884
2024/05/08, 00:18, 956.8247, 26.8882
2024/05/08, 00:18, 956.8262, 26.8883
2024/05/08, 00:18, 956.8268, 26.8876
2024/05/08, 00:18, 956.8141, 26.8878
2024/05/08, 00:19, 956.8217, 26.8877
2024/05/08, 00:19, 956.8109, 26.8876
2024/05/08, 00:19, 956.7983, 26.8876
2024/05/08, 00:19, 956.8043, 26.8883
2024/05/08, 00:19, 956.8088, 26.8884
2024/05/08, 00:19, 956.8041, 26.8888
2024/05/08, 00:19, 956.8080, 26.8890
2024/05/08, 00:19, 956.7991, 26.8884
2024/05/08, 00:19, 956.7958, 26.8889
2024/05/08, 00:19, 956.8015, 26.8898
2024/05/08, 00:19, 956.8008, 26.8894
2024/05/08, 00:19, 956.7952, 26.8881
2024/05/08, 00:20, 956.7961, 26.8883
2024/05/08, 00:20, 956.7988, 26.8873
2024/05/08, 00:20, 956.7974, 26.8867
2024/05/08, 00:20, 956.7988, 26.8865
2024/05/08, 00:20, 956.7876, 26.8856
2024/05/08, 00:20, 956.7894, 26.8849
2024/05/08, 00:20, 956.7812, 26.8839
2024/05/08, 00:20, 956.7813, 26.8837
2024/05/08, 00:20, 956.7802, 26.8839
2024/05/08, 00:20, 956.7709, 26.8830
2024/05/08, 00:20, 956.7670, 26.8816
2024/05/08, 00:21, 956.7670, 26.8825
2024/05/08, 00:21, 956.7737, 26.8832
2024/05/08, 00:21, 956.7603, 26.8809
2024/05/08, 00:21, 956.7609, 26.8814
2024/05/08, 00:21, 956.7576, 26.8797
2024/05/08, 00:21, 956.7671, 26.8790
2024/05/08, 00:21, 956.7626, 26.8790
2024/05/08, 00:21, 956.7590, 26.8785
2024/05/08, 00:21, 956.7628, 26.8797
2024/05/08, 00:21, 956.7547, 26.8802
2024/05/08, 00:21, 956.7495, 26.8768
2024/05/08, 00:21, 956.7546, 26.8774
2024/05/08, 00:22, 956.7596, 26.8783
2024/05/08, 00:22, 956.7631, 26.8777
2024/05/08, 00:22, 956.7659, 26.8785
2024/05/08, 00:22, 956.7614, 26.8781
2024/05/08, 00:22, 956.7617, 26.8788
2024/05/08, 00:22, 956.7549, 26.8770
2024/05/08, 00:22, 956.7569, 26.8752
2024/05/08, 00:22, 956.7590, 26.8748
2024/05/08, 00:22, 956.7508, 26.8753
2024/05/08, 00:22, 956.7593, 26.8757
2024/05/08, 00:22, 956.7467, 26.8758
2024/05/08, 00:22, 956.7501, 26.8764
2024/05/08, 00:23, 956.7410, 26.8761
2024/05/08, 00:23, 956.7361, 26.8747
2024/05/08, 00:23, 956.7380, 26.8746
2024/05/08, 00:23, 956.7399, 26.8739
2024/05/08, 00:23, 956.7263, 26.8730
2024/05/08, 00:23, 956.7321, 26.8722
2024/05/08, 00:23, 956.7430, 26.8721
2024/05/08, 00:23, 956.7347, 26.8730
2024/05/08, 00:23, 956.7416, 26.8732
2024/05/08, 00:23, 956.7338, 26.8734
2024/05/08, 00:23, 956.7263, 26.8717
2024/05/08, 00:23, 956.7255, 26.8711
2024/05/08, 00:24, 956.7341, 26.8687
2024/05/08, 00:24, 956.7339, 26.8686
2024/05/08, 00:24, 956.7236, 26.8684
2024/05/08, 00:24, 956.7347, 26.8670
2024/05/08, 00:24, 956.7316, 26.8664
2024/05/08, 00:24, 956.7313, 26.8646
2024/05/08, 00:24, 956.7372, 26.8636
2024/05/08, 00:24, 956.7360, 26.8623
2024/05/08, 00:24, 956.7413, 26.8612
2024/05/08, 00:24, 956.7392, 26.8609
2024/05/08, 00:24, 956.7285, 26.8590
2024/05/08, 00:24, 956.7242, 26.8566
2024/05/08, 00:25, 956.7286, 26.8562
2024/05/08, 00:25, 956.7144, 26.8549
2024/05/08, 00:25, 956.7135, 26.8537
2024/05/08, 00:25, 956.7054, 26.8523
2024/05/08, 00:25, 956.7015, 26.8517
2024/05/08, 00:25, 956.6955, 26.8492
2024/05/08, 00:25, 956.6945, 26.8484
2024/05/08, 00:25, 956.7000, 26.8482
2024/05/08, 00:25, 956.6943, 26.8471
2024/05/08, 00:25, 956.6984, 26.8472
2024/05/08, 00:25, 956.6863, 26.8461
2024/05/08, 00:25, 956.6958, 26.8440
2024/05/08, 00:26, 956.6914, 26.8442
2024/05/08, 00:26, 956.6869, 26.8422
2024/05/08, 00:26, 956.6870, 26.8418
2024/05/08, 00:26, 956.6922, 26.8431
2024/05/08, 00:26, 956.6799, 26.8415
2024/05/08, 00:26, 956.6766, 26.8399
2024/05/08, 00:26, 956.6755, 26.8393
2024/05/08, 00:26, 956.6808, 26.8374
2024/05/08, 00:26, 956.6962, 26.8372
2024/05/08, 00:26, 956.7003, 26.8385
2024/05/08, 00:26, 956.6921, 26.8385
2024/05/08, 00:26, 956.6836, 26.8351
2024/05/08, 00:27, 956.6835, 26.8336
2024/05/08, 00:27, 956.6732, 26.8341
2024/05/08, 00:27, 956.6702, 26.8331
2024/05/08, 00:27, 956.6626, 26.8316
2024/05/08, 00:27, 956.6702, 26.8307
2024/05/08, 00:27, 956.6718, 26.8301
2024/05/08, 00:27, 956.6727, 26.8296
2024/05/08, 00:27, 956.6800, 26.8280
2024/05/08, 00:27, 956.6803, 26.8291
2024/05/08, 00:27, 956.6791, 26.8273
2024/05/08, 00:27, 956.6870, 26.8259
2024/05/08, 00:27, 956.6813, 26.8252
2024/05/08, 00:28, 956.6692, 26.8252
2024/05/08, 00:28, 956.6630, 26.8247
2024/05/08, 00:28, 956.6646, 26.8237
2024/05/08, 00:28, 956.6621, 26.8230
2024/05/08, 00:28, 956.6599, 26.8230
2024/05/08, 00:28, 956.6580, 26.8225
2024/05/08, 00:28, 956.6532, 26.8221
2024/05/08, 00:28, 956.6459, 26.8209
2024/05/08, 00:28, 956.6498, 26.8196
2024/05/08, 00:28, 956.6542, 26.8191
2024/05/08, 00:28, 956.6496, 26.8172
2024/05/08, 00:28, 956.6520, 26.8172
2024/05/08, 00:29, 956.6607, 26.8176
2024/05/08, 00:29, 956.6501, 26.8160
2024/05/08, 00:29, 956.6552, 26.8159
2024/05/08, 00:29, 956.6635, 26.8153
2024/05/08, 00:29, 956.6616, 26.8144
2024/05/08, 00:29, 956.6526, 26.8140
2024/05/08, 00:29, 956.6511, 26.8137
2024/05/08, 00:29, 956.6410, 26.8126
2024/05/08, 00:29, 956.6433, 26.8133
2024/05/08, 00:29, 956.6390, 26.8122
2024/05/08, 00:29, 956.6450, 26.8122
2024/05/08, 00:29, 956.6351, 26.8115
2024/05/08, 00:30, 956.6390, 26.8107
2024/05/08, 00:30, 956.6375, 26.8097
2024/05/08, 00:30, 956.6423, 26.8102
2024/05/08, 00:30, 956.6392, 26.8096
2024/05/08, 00:30, 956.6443, 26.8125
2024/05/08, 00:30, 956.6306, 26.8108
2024/05/08, 00:30, 956.6298, 26.8104
2024/05/08, 00:30, 956.6345, 26.8099
2024/05/08, 00:30, 956.6322, 26.8087
2024/05/08, 00:30, 956.6367, 26.8085
2024/05/08, 00:30, 956.6389, 26.8083
2024/05/08, 00:30, 956.6475, 26.8096
2024/05/08, 00:31, 956.6420, 26.8113
2024/05/08, 00:31, 956.6403, 26.8105
2024/05/08, 00:31, 956.6476, 26.8116
2024/05/08, 00:31, 956.6489, 26.8123
2024/05/08, 00:31, 956.6367, 26.8126
2024/05/08, 00:31, 956.6375, 26.8110
2024/05/08, 00:31, 956.6448, 26.8102
2024/05/08, 00:31, 956.6398, 26.8109
2024/05/08, 00:31, 956.6498, 26.8115
2024/05/08, 00:31, 956.6447, 26.8099
2024/05/08, 00:31, 956.6403, 26.8088
2024/05/08, 00:32, 956.6453, 26.8091
2024/05/08, 00:32, 956.6557, 26.8110
2024/05/08, 00:32, 956.6476, 26.8098
2024/05/08, 00:32, 956.6429, 26.8106
2024/05/08, 00:32, 956.6504, 26.8093
2024/05/08, 00:32, 956.6495, 26.8090
2024/05/08, 00:32, 956.6505, 26.8095
